N,P,K,temperature,humidity,ph,rainfall,label
13,13,27,27.7746367,95.68969485,6.2948476,164.4215651,coconut
5,24,25,28.41777346,98.35558741,6.3467549,134.2586203,coconut
12,28,28,29.50091069,92.35905805,5.94058851,213.8073284,coconut
33,17,26,27.43165425,93.5942706,6.18237367,155.5723113,coconut
9,5,34,29.68461081,99.7795828,6.27432931,189.9483384,coconut
16,13,28,26.40074352,92.44179657,5.66941567,192.4941882,coconut
34,23,34,28.49397783,95.99698909,5.53676614,168.1215253,coconut
27,30,33,29.69008172,91.68594363,5.76478402,174.5013812,coconut
21,22,26,27.06703666,94.61029024,5.56985033,145.571306,coconut
28,12,29,27.39523462,96.41435573,6.36353178,225.2829332,coconut
28,30,30,28.56286934,99.42069801,5.89203353,150.5469733,coconut
14,26,29,26.8039036,91.68879508,5.63247657,161.5635614,coconut
9,15,26,26.5086456,97.92312182,6.341913,155.6367959,coconut
28,10,32,28.07067349,92.23784599,5.67057466,169.2059344,coconut
29,20,26,26.82641043,95.61062188,6.04347175,150.2018047,coconut
21,5,25,28.51354336,90.87319009,5.72115022,182.162983,coconut
18,16,28,27.33103398,90.06011489,6.34853599,183.5776573,coconut
28,6,29,27.26077459,94.27501634,5.93611315,174.320514,coconut
24,28,32,26.85705495,92.0094478,6.06645411,214.6525221,coconut
26,18,27,29.78819371,94.06326222,5.852024,210.143442,coconut
28,27,30,26.1266645,97.11069578,5.96377015,156.2878511,coconut
26,24,26,29.77814335,97.04732991,6.06841916,195.1946107,coconut
16,26,33,25.60234344,93.80547792,5.50387099,156.780452,coconut
133,51,15,23.12758945,77.98406328,7.70804281,76.87833162,cotton
132,43,23,24.45489203,77.46182375,6.49936346,79.05996511,cotton
113,54,23,23.34676576,84.4241432,7.20185873,74.61038943,cotton
128,42,17,23.64598763,77.51534212,7.14173897,75.90358142,cotton
117,43,25,22.44895563,81.85869408,7.46682592,60.85521356,cotton
107,44,19,22.63945633,84.01223389,6.18141352,89.14145716,cotton
121,44,18,25.11383413,78.06082492,5.81629468,74.52252026,cotton
106,55,15,25.47418474,84.10376706,6.43290047,61.91533227,cotton
126,48,22,23.5732531,75.11811,5.9811209,96.17785098,cotton
119,40,21,22.60477113,80.25805695,6.03402542,76.43440447,cotton
124,48,24,25.01005895,80.38147702,7.94094801,73.11366552,cotton
111,53,18,23.37815097,75.38495293,7.30966719,69.64409082,cotton
113,56,19,23.01085321,82.10423182,6.7607751,79.67795232,cotton
130,56,17,25.20869739,80.96255048,5.88152914,75.87122604,cotton
129,49,25,25.89953181,78.83834277,7.76911489,79.9973382,cotton
132,42,23,25.14850128,79.83453234,7.90649878,99.54432229,cotton
115,52,18,22.79640764,81.03022538,6.52854943,86.04611227,cotton
129,41,19,24.61031797,83.3519275,6.98271081,81.37615702,cotton
109,53,25,24.21622612,80.53116254,6.49762065,93.02729025,cotton
126,53,16,22.64286963,75.11234502,6.56328199,61.06221813,cotton
114,40,17,25.18532155,82.62257355,6.82635261,65.95924055,cotton
125,42,20,24.93292494,78.98246425,6.0754812,94.06662821,cotton
111,52,17,22.53931349,83.4788759,6.33943562,62.81614415,cotton
116,44,22,22.16716639,83.27442054,7.77208835,70.85594569,cotton
111,45,16,23.1823041,78.70344073,7.52230901,92.43223738,cotton
108,53,17,24.11515308,79.42340017,7.77023146,96.08978629,cotton
125,49,18,23.58956231,77.84882917,7.54645056,74.58210127,cotton
119,45,23,23.28623153,75.15179912,6.74933577,89.21623999,cotton
120,44,20,23.3350204,77.9277775,6.11861805,85.61182514,cotton
136,41,24,24.27464097,83.78017613,7.07055982,69.65888945,cotton
127,48,20,23.65604464,77.32052676,5.81887277,84.9050386,cotton
119,50,23,22.7594808,81.02722621,6.16871778,97.95953573,cotton
125,48,22,25.8865331,78.6611958,7.79332987,87.22977773,cotton
107,50,15,24.45754387,81.97550794,7.61812129,63.03144746,cotton
123,48,25,22.65221302,83.88776415,7.76466812,76.936403,cotton
133,49,25,24.90119565,80.28904766,7.37105648,72.61049253,cotton
112,55,16,22.84019074,75.7613856,6.2678055,62.10082503,cotton
122,53,19,24.16524933,76.38407049,6.51685405,73.26776365,cotton
129,45,21,23.01620292,78.70374419,7.52836882,92.13531505,cotton
110,48,15,25.12089284,84.01941284,7.55066245,72.62259787,cotton
120,40,22,23.02697672,80.78943303,6.43427539,95.20794977,cotton
115,55,19,25.13780795,78.92972345,6.42851195,95.61099419,cotton
126,49,19,23.40401322,84.0075555,7.92962966,96.51792073,cotton
113,54,16,22.33777499,75.18731451,7.87152527,88.35305132,cotton
118,56,20,22.63731844,80.53751514,6.40930742,95.06375006,cotton
123,44,17,22.51765133,75.8555903,7.84913717,66.60598564,cotton
125,52,16,22.92863634,84.00748581,6.51640218,84.51203474,cotton
130,49,25,22.0920913,79.98841891,6.45283296,73.07050605,cotton
117,53,16,24.44425246,80.61204522,6.73665183,76.39438031,cotton
107,54,19,25.7556152,76.30972474,7.5469996,87.92275159,cotton
119,42,17,22.48364801,76.32296796,7.1205738,68.46769482,cotton
110,46,21,25.07816102,83.61266656,7.52467447,86.92327941,cotton
117,53,20,25.52773331,80.63657732,7.10072549,96.37080342,cotton
122,40,20,24.31288979,77.19215963,5.92296664,84.99404373,cotton
111,41,23,22.8189541,77.68559066,7.35083745,79.48591972,cotton
117,45,25,25.48180414,79.58172137,7.13620486,80.43253044,cotton
129,45,23,24.95257253,81.63826019,7.30998995,63.36549223,cotton
132,48,17,25.08594568,83.5959163,6.42636551,73.62190323,cotton
128,51,18,24.52776266,79.68694337,6.70380001,88.68471228,cotton
132,51,19,25.86691926,83.7957205,6.0850145,98.21601149,cotton
133,46,16,23.38618064,81.91786887,6.45068783,74.8271517,cotton
119,51,21,25.01289123,77.68472525,6.02749665,93.37422945,cotton
112,44,22,25.43578863,75.76726272,6.57632737,62.34135188,cotton
119,49,24,24.96528302,84.25631268,6.4374823,88.79940761,cotton
126,40,19,23.84798086,80.43097041,7.64698069,85.96131636,cotton
119,56,24,23.10340166,79.61644036,7.32619739,71.28094005,cotton
136,48,22,23.33038621,80.94614424,7.29805869,95.16069873,cotton
114,52,22,24.54355757,79.72906705,7.18101149,72.87995536,cotton
107,51,15,23.11586788,79.60223578,7.273279,95.34410802,cotton
125,46,21,24.11328455,82.5406806,6.32524998,60.68392132,cotton
115,56,15,25.66524202,75.43728109,7.28905273,82.33212166,cotton
124,41,22,25.03519348,75.81876252,6.4314676,99.51480873,cotton
120,54,20,23.21044897,78.54349529,7.61010781,88.75033099,cotton
111,44,20,22.6954928,80.8907675,7.36188419,77.07223862,cotton
132,51,17,24.95376497,83.34531212,6.35875391,92.69121575,cotton
111,51,22,22.24634131,77.81722695,7.13546321,71.05173216,cotton
105,47,20,22.71763568,82.19030709,5.90697515,63.55486825,cotton
126,52,21,22.92034418,78.16954693,6.97939625,64.96396126,cotton
134,41,15,24.68024921,84.68491203,7.35077241,85.97345605,cotton
106,56,15,25.85427437,76.97812942,6.74573398,76.40909313,cotton
134,48,17,23.29891538,77.3674965,6.07766764,90.14921126,cotton
106,49,20,24.69700516,75.29120196,7.79047423,82.24785543,cotton
112,56,22,23.96699085,83.94150382,6.46073066,97.88349484,cotton
120,43,24,22.92340421,77.00848918,6.28627957,97.19098082,cotton
136,55,23,22.91940893,84.85663544,7.98438019,78.63487144,cotton
109,46,18,22.51438699,80.73856964,7.96511484,98.56606169,cotton
120,48,21,22.13177907,80.01182448,6.33261247,81.02123598,cotton
129,53,20,24.66178943,77.41137875,7.28737557,85.30855136,cotton
107,45,20,25.83264242,81.23536405,7.15611095,70.98896736,cotton
108,50,25,22.90703235,79.61403207,6.47070981,95.94777469,cotton
136,53,15,23.93895416,79.46959556,5.82026745,70.15163712,cotton
126,49,20,23.83767122,78.94726551,6.29749835,63.43490549,cotton
122,56,20,22.18949999,79.96722563,6.0331637,60.76637748,cotton
136,52,25,25.89196539,78.6557017,6.67600696,64.6280591,cotton
104,50,20,23.58423238,83.45421632,7.38998619,81.20323635,cotton
134,45,18,22.07759683,80.55343467,7.7177228,78.85353203,cotton
119,50,22,23.56309703,80.01757328,7.38519834,73.11790167,cotton
110,51,16,25.90282302,77.60003998,6.73523485,74.28299256,cotton
120,54,22,23.52713971,84.03241397,6.46861987,77.83374355,cotton
105,42,20,23.91522932,81.70039424,6.59812266,69.29365274,cotton
107,44,17,23.01148791,78.58115754,6.85372208,78.84574283,cotton
127,55,20,23.40390965,76.28062688,6.90349201,90.28169183,cotton
116,43,17,22.14077002,81.73571561,7.53042773,65.02380846,cotton
122,45,19,23.34320545,83.67246259,6.5233349,83.20043263,cotton
127,51,20,22.53587776,79.00158853,6.20444187,93.08083961,cotton
128,43,18,22.97242222,83.55324127,7.84163668,85.90509558,cotton
130,47,24,25.68620936,75.20567693,5.89057282,94.97408112,cotton
104,52,20,22.87780358,76.17559983,7.53309503,80.74582199,cotton
107,41,18,25.57983956,83.60327287,7.83693359,98.05976795,cotton
125,53,15,24.1017823,75.91228776,7.0247523,84.22573726,cotton
104,54,24,23.32694384,83.47360459,6.10429092,70.80977101,cotton
136,42,17,23.93435274,84.12393062,7.62854789,95.08111913,cotton
126,50,22,23.04205397,81.91801262,6.75502268,68.51179516,cotton
118,45,21,23.22257471,76.82335766,7.34342914,74.38768761,cotton
135,55,24,22.53387142,81.0333624,7.90987777,90.48740574,cotton
110,47,17,22.1211476,83.45566015,7.88226263,77.10524798,cotton
129,42,25,25.02320907,78.44467958,7.55447004,65.79752106,cotton
134,46,21,24.13903342,76.06389731,6.08651272,81.24973364,cotton
123,48,23,25.49710951,79.17720157,7.13788742,87.54968501,cotton
125,51,25,23.1785187,78.20401314,7.59558788,81.22652883,cotton
136,55,17,23.35639084,80.59188373,5.89498357,76.44355808,cotton
113,55,16,23.1273344,82.26812344,7.70590408,62.54681659,cotton
116,44,21,23.72283999,78.22551301,5.97538932,66.91737059,cotton
109,50,20,22.60219423,82.40477793,7.34990044,81.94960192,cotton
105,50,15,22.95341374,83.24630866,6.32958867,93.47190987,cotton
111,44,22,23.78131268,84.43447567,6.82961567,64.40680344,cotton
123,43,15,22.11027019,81.89473141,7.71898813,85.69303553,cotton
118,52,23,23.85981707,78.7328901,6.40263936,65.63405119,cotton
110,42,24,25.75326537,79.1500532,6.82186937,99.29464126,cotton
122,45,16,25.84120763,84.48516824,6.50463364,85.75812044,cotton
106,54,19,24.71753926,84.82750666,7.65401013,74.27278434,cotton
115,45,15,22.90362233,76.54299873,7.07667982,76.39246527,cotton
123,53,18,23.91485279,82.81555282,7.36792837,71.07015643,cotton
123,51,24,24.25544913,78.13377746,5.9734634,79.9537357,cotton
136,48,25,23.63945488,80.01320133,6.29188139,93.94393103,cotton
113,44,25,24.74613596,80.20274166,6.85862673,73.43264874,cotton
127,40,19,22.91027336,79.27749523,7.11975355,71.14162849,cotton
125,41,24,23.64699623,78.9002294,7.05841547,82.09603943,cotton
108,56,23,24.97351385,80.29377681,7.31400679,70.57894065,cotton
127,40,23,25.3134814,80.57542877,7.04906191,72.03265133,cotton
124,43,20,24.083009,83.51254236,7.29963262,88.52076136,cotton
122,55,23,23.15538275,80.85657141,7.24428244,91.78451634,cotton
125,45,25,23.85489256,81.29008347,7.18683151,76.90206933,cotton
124,42,24,23.05803351,82.08199401,7.24733058,97.65684406,cotton
116,47,15,23.5638563,77.14128519,6.71834364,80.9877431,cotton
129,55,16,25.95472784,75.29661324,6.33998616,64.91683614,cotton
118,52,23,25.06452784,79.22198618,6.21167828,88.38575814,cotton
110,54,25,24.99436685,83.22299034,7.89007945,87.75490675,cotton
125,54,17,23.14028917,76.22908918,7.15944795,63.51114647,cotton
122,55,15,22.64121966,76.44483531,7.14901139,71.93495847,cotton
113,47,21,24.71529214,79.84257506,7.74746319,95.20089994,cotton
117,46,15,22.19889967,84.2138474,7.18698331,92.38960846,cotton
132,56,20,25.52441585,83.28146443,6.75983942,85.97520531,cotton
119,41,21,25.30805781,75.37943711,7.35308938,87.57752438,cotton
107,44,25,22.21060904,75.51318512,7.82586084,70.7456784,cotton
134,48,17,22.06273005,81.07449508,6.97241823,73.55050076,cotton
113,55,16,22.30372465,82.1462785,7.19110292,95.46322465,cotton
104,44,22,22.94864478,82.10498382,7.11204643,71.82314806,cotton
127,41,21,25.47115727,82.33779337,7.1769511,82.74646991,cotton
112,47,15,23.39775877,76.21923089,6.29740113,67.15203391,cotton
110,49,19,24.9442306,79.85605504,7.75045536,90.05301614,cotton
109,40,25,22.48401244,75.10419614,6.22164044,83.62421536,cotton
130,43,20,23.94120822,81.88876656,6.85998508,88.75372915,cotton
119,44,25,22.13598325,75.72176893,6.6490281,83.68017304,cotton
107,52,21,24.48136578,76.21902902,6.76220432,98.09586151,cotton
129,44,23,22.95118648,77.52796335,6.22513749,76.46862941,cotton
120,55,20,25.27422414,81.45492569,7.21919764,61.57542845,cotton
110,43,24,25.85683988,79.64782929,5.99087394,83.85500365,cotton
130,44,15,24.06345443,78.86373216,6.35545192,91.29697315,cotton
118,53,20,25.05870844,79.19375374,6.36196167,62.35734773,cotton
107,42,25,22.98360755,83.24365439,6.57844134,76.45708972,cotton
131,53,19,24.45726793,75.21952043,6.02677916,85.14617197,cotton
130,40,22,24.32865541,79.75706119,7.67852642,61.22060163,cotton
114,45,17,25.98709152,82.54898524,6.26240888,73.0168227,cotton
128,44,22,24.51265404,82.62499908,6.93109318,83.74819201,cotton
107,55,24,24.44578881,77.79819278,5.92002317,86.2469015,cotton
79,50,40,23.79846079,77.54536984,6.51254666,165.4337149,jute
74,47,40,26.52875351,85.81955578,6.71306439,165.3358051,jute
68,51,40,25.6673013,74.36183839,6.88064149,198.6962009,jute
96,47,40,26.54485316,77.32070334,6.37366034,155.4288502,jute
74,53,38,25.05238257,85.48281255,6.4015684,171.1665415,jute
64,50,43,26.79297263,88.12500791,6.25151059,178.0496567,jute
87,53,45,26.34887154,75.67191621,6.64614515,191.7427677,jute
94,46,44,25.35993559,72.93057719,7.20028842,158.7652106,jute
83,49,44,23.69709272,76.4228017,7.1957387,184.2728968,jute
87,45,40,26.5034439,80.34624778,6.46664555,180.6238473,jute
94,53,39,23.69142506,77.18468887,7.19483993,170.9170478,jute
88,50,45,25.68305002,86.98997849,6.01234135,189.9995394,jute
80,47,40,25.27836122,89.64757163,6.83220959,191.1839128,jute
93,43,41,26.25914589,74.60313956,7.12216191,186.7424553,jute
70,49,42,23.13303822,73.96479525,7.18172237,194.2115895,jute
72,43,44,26.20771547,76.60218011,7.09889746,187.3610534,jute
77,55,37,25.06739925,87.28545444,7.25589318,199.6990952,jute
90,43,41,26.01848244,83.26671134,6.95212367,198.3237103,jute
82,44,45,24.22573324,80.00883189,7.26678616,160.8369265,jute
73,53,36,25.17570507,77.02735829,6.65994491,197.4646423,jute
76,47,45,25.47349616,72.9322385,6.16948525,166.2534693,jute
87,50,41,23.65629226,77.86001099,6.26532488,153.5963209,jute
72,56,39,23.77970149,85.01642076,6.17700123,190.6774579,jute
69,51,39,24.93854536,81.14431605,6.63103307,198.5718856,jute
67,50,43,24.62514458,84.21171369,7.08085309,196.011158,jute
88,40,39,23.62133554,73.09078651,6.41068788,167.2802906,jute
64,48,45,24.73887947,73.57447482,6.91940426,172.8149618,jute
96,55,36,24.74868714,72.09370384,7.4236848,164.7599114,jute
78,49,35,25.85796103,78.50312209,6.60715326,157.8507569,jute
85,53,35,24.89355809,71.46497633,6.05391198,192.3550628,jute
76,47,37,24.64912011,72.04718542,6.46621041,155.5572782,jute
83,54,37,24.39418069,86.87397512,7.0329369,195.4779479,jute
75,47,40,25.5111588,81.5504828,7.33223484,150.9082377,jute
93,53,42,23.81811475,84.08542567,6.42768052,172.7585064,jute
68,51,39,26.68199732,79.86125449,6.36870784,189.1742424,jute
96,56,44,23.56880661,87.16550096,7.32405754,188.8695903,jute
96,51,42,26.22530628,78.08588918,7.18323943,170.2129296,jute
88,56,41,23.61740168,79.02451298,6.36299194,199.829717,jute
71,52,40,25.41406902,83.97464234,6.41734996,155.626674,jute
93,52,45,23.56754562,78.52796474,7.00242106,179.6280171,jute
96,49,45,25.30262522,80.68400019,7.02772045,153.9600292,jute
71,55,43,26.22562797,87.78767083,7.09407741,150.8059598,jute
80,48,41,24.21391548,84.93971493,6.54494478,158.5593071,jute
69,52,44,23.60344962,82.86435972,6.91060427,157.1588662,jute
81,56,42,24.48801584,71.07573597,6.14954387,155.1833274,jute
85,44,39,24.80761454,71.59082678,6.83364542,163.3077074,jute
95,41,36,24.87742992,83.54816168,6.04091422,174.0738602,jute
76,56,36,23.37794405,82.31629656,6.87776814,194.8543732,jute
93,47,42,24.12401494,83.34760238,6.05858006,167.8022846,jute
87,44,43,25.04427628,88.22074115,6.33764235,195.4719051,jute
74,47,37,23.75179165,72.44561503,6.03715537,157.9070422,jute
77,49,43,23.92231244,81.26178078,7.3176459,170.3545017,jute
78,40,37,26.52563824,83.35085285,7.1144563,189.1168748,jute
66,45,45,23.47253871,73.53024428,7.47880517,168.4203142,jute
94,44,42,23.84076666,86.71612617,6.08076816,150.316304,jute
87,43,42,25.25934622,85.95194527,6.9374873,158.8852668,jute
68,53,41,25.63118457,82.77338502,6.36624369,176.1235533,jute
77,51,44,26.81141315,73.53303248,6.7222547,190.0013293,jute
90,56,36,26.37393865,88.04824235,6.2065047,164.2256904,jute
86,42,42,25.07642115,82.69928396,6.03541843,158.0542702,jute
77,45,38,25.06165328,84.09563409,6.67811146,187.7233141,jute
89,53,45,23.11637147,80.09626273,6.61351585,154.2992116,jute
96,52,45,24.29060873,86.78851287,6.64733291,181.5099314,jute
74,45,41,25.44281855,82.16387976,7.34500279,179.5759107,jute
67,41,43,24.25292462,76.70553759,6.7090797,196.3110654,jute
96,51,35,25.18644871,85.31004359,7.37998904,197.364,jute
96,42,37,26.28864188,81.0043112,6.92704575,180.4985607,jute
80,46,38,25.42503505,80.44212211,6.48178619,165.4673188,jute
72,48,43,25.48698804,82.87647815,6.14709989,151.7112029,jute
88,43,43,24.51412207,74.76808821,6.40329277,198.9712878,jute
77,50,42,24.45324347,87.79664759,7.25614096,152.6735755,jute
88,51,44,24.0073499,89.04768739,7.11517633,168.9984505,jute
77,53,36,26.08270777,85.31374035,7.00617004,162.0952682,jute
94,56,37,26.17020624,78.28225148,6.82861363,178.7998829,jute
71,55,41,24.22051834,88.3428729,7.30261581,178.2536618,jute
87,51,40,26.66328995,72.26042631,6.62463097,180.5761673,jute
91,47,36,26.27370001,72.28043673,6.17678999,197.7443272,jute
95,52,44,25.10901015,80.02464335,6.7483253,174.6628106,jute
64,53,39,24.10895606,81.36993178,6.24674894,161.0638312,jute
71,45,39,26.1079607,72.03053881,6.31197955,175.3009237,jute
87,54,37,24.25708287,73.34895575,6.44470001,199.6707318,jute
85,45,41,25.64603486,84.52422456,6.34691827,159.3534094,jute
74,55,45,25.44432506,72.03194917,7.48621273,192.6244757,jute
93,42,41,23.71852915,72.43575415,6.03239927,194.7746747,jute
94,49,42,25.92864756,85.73400231,6.5877527,196.7601679,jute
74,48,40,25.04522856,74.53215298,6.50024454,199.6879312,jute
89,46,38,25.65843892,81.93653663,6.05172253,187.9117039,jute
69,50,44,25.04595852,84.35338723,7.45254804,162.9453821,jute
85,53,43,26.92789759,81.19365635,7.40322965,171.9900727,jute
80,43,43,23.93218899,75.88911502,7.11196668,180.7655556,jute
82,51,39,26.85361237,77.46196477,7.03413956,169.1525913,jute
80,45,37,24.68259161,74.64356311,7.35328275,192.585193,jute
89,50,39,24.65946211,82.63046634,7.01667493,159.8173459,jute
73,43,38,26.37872184,71.31083502,6.92988431,190.0620917,jute
